Video Id,Title,Description
hxAyAdr_Gbo,Nordstar Boeing-737 landing in Norilsk-Alykel airport,20-Jul-13. Flight Y7-217 by Nordstar. Morning arrival to Norilsk (NSK) from Krasnoyarsk (KJA).
-9FpaHrm7NI,Subaru Forester 2.0XT,"Subaru Forester Rinspeed mit 177Ps
Erste Testfahrt"
U-hALch0Sg0,Cerburgring 2007,20+ TVR Cerberas mount an assault on the Nurburgring Nordschliefe
QpoCgTimyqA,1967 Chevy Impala SS 427 Clone Convertible,"I found the old eBay video we made for our 67' Impala we was restoring, i realy do miss this car. Me and my dad hand built it ourselves.

Sold it for $12.500 if i remember correctly.

The only power adder's we put on it was a high performance Holley carb and a nice set of Hooker competition headers."
kAJv7iL3CwM,Davidsfarm   1317   srPD w3mBb8   SQ   Rick and Bloke drive the '35 Mercedes, 
pTxkTVaIBzU,2007 Honda Accord Hybrid For Sale~Leather~Moon~Htd Seats~New Tires,"2007 Accord Hybrid
~Leather
~Moon
~Htd Seats
~New Tires"
vrKeF3-lsR0,Paseo turbo death on the dyno,"3 runs on the dyno, culminating in a POP and dead turbo."
ubAN2rCHtYc,1948 chevrolet,chevy
wLFwLYo3dWU,Nanda NRX-10 drift car unboxing,Unboxing a nanda NRX-10 rc 1/10 scale 4wd brushless drift car
5Uz3MlfPrwU,VOODOO CHILD and DAMIEN in the wasteland,"The Scrapheap Adventure Ride aims to raise money for kids with Downs
Syndrome, we had a go ..."
UBpcT1vlljE,TRC63 400bhp Backdraft Audi TT,"http://www.trcmagazine.com - Track & Race Cars Magazine track tests Backdraft Motorsports 400bhp Audi TT around the Brands Hatch Grand Prix circuit. Onboard footage filmed with a GoPro Motorsport Hero Wide. Find out more information in the July 2009 edition, Issue 63 (www.trcmagazine.com)"
d-pReVPPFq0,Team Durango DNX408 Body,Airbrushing a DNX408 Body
wPGUyqBGTTE,FreshAlloy.com presents GT-R by Stillen,"FreshAlloy.com brings an exclusive interview with the guys from Stillen. They show off one of their many projects. 

Find the best car content on the web. Go to http://www.freshalloy.com and join our community."
_9wYgdSmLZc,"On-board with Jake Armstrong at Lanier National Speedway Jan. 10th, 2009","On-board with Jake Armstrong in his #6 Army Bandolero. Finished 5th. January 10th, 2009
-----------------------
For more about Jake Armstrong and the TJ Racing team, visit www.tjracing.net"
56ygPDPFYL0,1951 Pontiac Chieftan 2 Door Coupe Blu,"Notice that two tone color combinations, like this two tone blue were well established at Pontiac by this year!  Nice straight 8 engine, 268 c.i., would continue through 1954.  Hydramatic transmission, which had been available since 1948 on Pontiac.  Plenty of chrome trim on the outside, plenty on the inside!
Notice the Indian hood ornament."
vZURUdc8ajE,MKII Escort Cosworth,MKII Escort Cosworth doing some laps
ELciI86sUlI,1976 BMW 2002,My 1976 BMW 2002 - Song is Slowdown by Poolside
fo4y8I3bsfc,marks 1947 chevy mohawk gas truck restoration,it an old truck i restored
gMk84QJSfWU,1991 Fox Mustang LX 5.0 No Mufflers,"This was the car I drove every day in high school. We bought a donor car and started putting parts on.

This is where it was at fall 09. 

Pulled the mufflers to go racing the day before"
O_g4qm4gqFM,Chris's green xj 4.24.10,"Chris's green xj 4.24.10: 8 inch of lift, 4.11 gears front and rear,  38 inch i rock tires, rear bumper off and IH truck on the front, and more mods than I can remember. Chris works at Q's Classics, Michigan a great place to get a excellent off road rig."
nKtDHNsUTHU,Laguna Seca - BMW 335i playing tag with M3,"Laguna Seca 2/1/10

335i - PROcede v4 Stg 1, FMIC, DPs, LSD, Track Suspension
M3 - stock

Earlier in the day, I was running Stg 2+ and pulled far ahead of my friend's M3.  Laguna has a few uphills, so with my 335i's LSD and track suspension providing an equalizer, my huge boundless torque seemed to be the winning factor.

For the last session of the day, we decided to take it easy and play catch.  I dialed back to Stg 1, and let my friend go, then see if I could hang with him, making sure I gave him plenty of slack.  The M3 would pull on the straight with Stg 1, but we were even with Stg 2+.

Maybe you can tell I was holding back on the power, for when my friend finally gave me the point by, I finally took advantage of the torque to pull away...he couldn't catch up again afterwards.

Not my most perfect run, but I thought it'd be an interesting video to share."
8RWahuVvxvA,Type Accord Ace Cafe Meet January 2014,"Some www.typeaccord.co.uk Honda Accord Forum members met up at Ace Cafe in London on Sunday 12th January 2014. Great cars, great friends, good times had by all. We had some other friends with awesome JDM cars attend also.

We didn't really have much in the way of good camera gear, it was getting dark and it was very cold, so the camera's pretty shaky at times, and the lighting's not great. Hey ho...

For more info head on this meet and future events, as well as general Honda Accord advice and chat head on over to www.typeaccord.co.uk and sign up."
K3sAIeaSaBI,Fairline Targa 34 for Sale - SOLD,"Fairline Targa 34 for Sale, lying Puerto Banus, Spain"
utlqlD_P9B0,Trail Riding in the back,Riding with the mojave yfz and mini bike
ACjQFFlTWsM,Initial d 5th stage manga 640,"INITIAL D
MANGA 
RX7 VS NSX"
OwH610Ry0G8,Lions Tiger Leopard and black Panther at Houston Zoo - February 2012,"A February 2012 visit to Houston Zoo. All the big cats were out and close to the glass for a change so we got some nice video of the lions, a tiger, a leopard and a black panther."
HvioHaAW_io,Spoorwegovergang Hilversum // Dutch railroad crossing,"Locatie: Schoolstraat
Traject: Hilversum - Amsterdam, Hilversum - Schiphol, Hilversum - Almere
Soort: AHOB
Rode lichten: 10
Ontruimingslichten: 7
Bellen: 4
Bomen: 4
Andreaskruisen: 4
Passeren:
- SLT richting Utrecht Centraal
- VIRM richting Den Helder"
3_PxER509SA,mud bogging in my 98,out playin in the mud
bjb-FQlr_Co,How to Replace Cabin Air Filter Honda Odyssey,"Purchase this filter at https://www.filterheads.com/i-205-aq1058-cabin-air-filter-particulate-media.html

AQ1058 filter fits:
Acura CSX 2007 - 2011
Acura ILX 2013 - 2017
Acura MDX 2007 - 2017
Acura RDX 2007 - 2017
Acura RL 2005 - 2012
Acura RLX 2014 - 2016
Acura TL 2004 - 2014
Acura TLX 2015 - 2017
Acura TSX 2004 - 2014
Acura ZDX 2010 - 2013

Honda Accord                    2003-2017
Honda Accord Crosstour 2010-2011
Honda Civic                        2006-2015
Honda CR-V                        2007-2017
Honda Crosstour               2012-2015
Honda Odyssey                 2005-2016
Honda Pilot                        2009-2017
Honda Ridgeline                2006-2014
Honda Ridgeline                2017

The model shown is a 2008 Honda Odyssey, but installation is similar on the other models."
UW6b2pOO9e8,Insight Racing BMW At Daytona CTSCC,GoPro HD HERO2 with Ryan Ellis and Tyler McQuarrie driving the Insight Racing BMW 128 At Daytona in the Continental Tire Sportscar  Challenge. They had to start 41st do to some issues in qualifying. They got up to 1st and ultimately finished 10th.
0t_DoeYuxxo,Pikepeaks Up Hill Rally Drifting,pike peaks rally drifting dont ask if its me its not so... plz comment
gMZfnWaIgkA,Essai Mazda 3 MPS par Action-Tuning,http://www.action-tuning.fr/10429911/essai-video-mazda-3-mps-par-action-tuning-2/
BV7KfgfOekQ,KILLER 2009 PONTIAC G8 GT PHOTOSHOOT TIMELAPSE!,"Had the opportunity to meet with Rick Gray at R. A. Gray Photography in the Spring of 2011 to get some great sunrise shots of my wife's 2009 Pontiac G8 GT. Check out his website at http://www.ragrayphotography.com/ 

Mods include American Racing long tube headers, Magnaflow exhaust, Rotofab CAI, Powerbond underdrive pulley, throttle body port & polish and East Texas Muscle Cars custom dyno tune - 371RWHP and 387RWTQ. Check out East Texas Muscle Cars at http://www.easttexasmusclecars.com

Audio - Tracks utilized, in order, include: ""Attitude"" and ""Bass & Synth"". 2Scott Lee Cupp is a Composer and arranger residing in California...Scott has played in the recording studio with many well known artists including White Snake, Ozzy Osbourne, guns N' Roses and more... He is a very versatile composer and arranger with extensive abilities... If you are interested in Scott's work or need a custom soundtrack for your projects please email Scott directly at scottcupp07@aol.com Compositions are available at a very reasonable rate...To view some of Scott's work go to www.youtube.com/scott93257"
-7F-aRWKYRU,Nissan Wingroad 2005 1 8L Auto,Car wholesaler
7fpfwsItR3k,Gemballa Avalanche GTR 600 Biturbo - Sound!,"During the Supercar Club Arabia Euroabia Tour 2015 I have filmed a very rare Gemballa Avalanche GTR 600 Biturbo. It's based on the Porsche 997 Turbo (480HP). This Avalanche GTR600 Biturbo is powered by a 600 hp & 840Nm of torque engine, sprinting from 0-100 km/h in 3.6 seconds while the top speed is beyond 320 km/h.

Liked the video? Click the 'like' button, comment, and subscribe!

Follow me:
Subscribe: http://www.YouTube.com/GUMBAL
FACEBOOK: http://www.fb.com/GUMBALTV
INSTAGRAM: http://www.instagram.com/GUMBALTV
TWITTER: http://Twitter.com/GUMBALTV
http://www.gumbal.tv"
YwCjZV1RSYU,Kart action by Alexander Drio - Greece,"Alexander Drio testing Tony Kart,  in Kartodromo track"
vPXR7kzzcZ4,dolphin vs deep v. rc brushless bateau boat .AVI,"dolphin 600mm
 2881kv
 ESC 60A 
bat; 3S 3000mAh 25c
helice 36mm
vitesse 60km/h
deep v 
2881kv
ESC 90A 
bat 3S 3000mAh
60km/h
helice 38mm octura"
EiywaSA5U5c,Behind the Wheel - 2007 Camry Hybrid - Pt 3,"Rob Greenlee is behind the wheel again talking about the 2007 Toyota Camry Hybrid. This time, I am facing the lens. Find me at http://www.mobilecasternews.com"
zwaxhHbSki0,2009 Honda Fit with Webasto Panoramic Sunroof,"The US version of the 2009 Honda Fit is not available with the neat all-glass ""skyroof"" that other markets get, which bummed me out because I'd seen it in the previews of the car and was hoping for that option. In my search for a sunroof for my Fit, I came across the Webasto Hollandia 524 Grandview Panoramic Sunroof. It's a discontinued model now, but I found a shop that had one and I went for it anyway. It provides as much daylight as the ""Skyroof"" option on non-US Fits. Plus, unlike the Skyroof, it actually opens. Webasto reps said a replacement model for the 524 is coming soon."
AQEOlLbLf4Y,civic vti turbo x gol turbo x voyage turbo x s1000 rr,filmed on belgium
tVJDWLFnmlU,Vangelis - Hymn  IMPULSION,"Antrieb
 impulsion"
RE7zzLdGOgY,2011 FORD MUSTANG SHELBY GT350 MASSIVE BURNOUT!!!.flv,"Rob Kinnan from HOT ROD Magazine takes a brand new 2011 Shelby GT350 Mustang out for a quick test drive in the hills outside of Las Vegas. This car features several special modifications from Shelby to link it to the 1965 GT350. The supercharger on this car cranks out 525 horsepower and Rob does a massive burnout in this video to showcase that grunt.

Video courtesy of Source Interlink Media"
xxosIasfm6o,Automatic leekharvester (updated) Volautomatische preirooier,"Automatic leekharvester.
More info: www.vanhouckeinfo.com

Automatische preirooier.
Meer info: www.vanhouckeinfo.com

Download this movie in High Quality:
Download dit filmpje in hogere kwaliteit:
http://rapidshare.com/files/117945100/pr_aut.mp4"
cbQk3WseLtg,Learn2Drive3D Overview - K53 on a disc,"Learn2Drive 3D is an interactive electronic publication of the South African K53 Driver education material featuring 3D simulations, 400 test questions as well as all learner driver content you need to pass your South African Learners and Drivers Licence first time.

More about L2D3D: http://www.learn2drive3d.net"
L4sYDZz0P_A,1982 Oldsmobile Cutlass: Project Overdrive Day 1,Full day 1 of Project Overdrive.
cKMYPCrocKQ,2000 TOYOTA Tacoma XtraCab Manual 4WD   Kennesaw Marietta GA Georgia,"2000 TOYOTA Tacoma XtraCab Manual 4WD
http://www.jimtidwellford.com

For more information on this vehicle and our full inventory, call us at 866 766 2370.

Jim Tidwell Ford
Kennesaw, GA
866 766 2370

We pride ourselves in superior product knowledge, great customer service and a painless buying experience. Just read some of the testimonials on our website to see why people recommend buying your vehicle from Jim Tidwell Ford."
