Video Id,Title,Description
EcqU7pq6ETw,Nissan shows its motor sport colours at Bathurst,"Some of the world's great car manufacturers will descend on Mount Panorama for this weekend's Bathurst 12 Hour.

A bumper field of 53 entries will take part in the event, including Nissan, which has a truly international crew for its turbo-charged Nissan GT-R NISMO GT3."
Fa4AkMQ6eco,Head Coach Elijah Asante - Carson High School Colts football 2010,www.eastlasportsscene.com
TO4l1OQsulU,How Rudy Gay Scored 40 Against The Trail Blazers,"Read Ben Dowsett's article on Alec Burks: http://bit.ly/1tMfSGc
Read Kevin Ferrigan's Article on Pau Gasol: http://bit.ly/1G6C0Ab
Coach Nick broke down most of Rudy Gay's field goals to show you how he was able to score so many points in the half court. Very encouraging signs for Kings fans.
SUBSCRIBE HERE FOR MORE: http://bit.ly/BBallSub

We're not a channel, we're a conversation. Join in via the comments below or on Twitter and Facebook!

TWITTER:  http://bit.ly/BBallTweets
FACEBOOK:  http://bit.ly/BBallFB
WEBSITE:  http://bit.ly/BBallWeb

ABOUT BBALLBREAKDOWN
BBallBreakdown is devoted to deep-dive analysis of NBA basketball gameplay.  Giving fans a taste of a pro coach's film session, host Coach Nick breaks down fundamentals, play calling, offense, defense, shooting form, officiating, and everything else basketball.  In addition, see exclusive interviews with NBA players and coaches, from active super stars to retired legends."
gtCXk75lrWA,musica y Olas Chidas presenta La Barrita,"Torneo de surfing La Barrita Guerrero,Mexico 2011."
PZcZIVBzCYM,Kite - SYMPHONY BEACH 2.1 RAINBOW,Kite Duplo Comando SYMPHONY BEACH 2.1 RAINBOW
DgA42tgkhfY,"Abraham en el ""AltamiraTiim"" video",seccion de Abraham
OrGNKORWN58,MOTO GP - MUGELLO  2011 - GRAN PREMIO D'ITALIA,"RIPRESE DAL QUARTO PIANO VIP VILLAGE DEL MUGELLO
A CURA DI ANDREA LUXOR CHIATTI"
pWQOAPkJt8E,Life as a Tennis Pro (#4): More Adventures in Korea,"Tennis Warehouse-sponsored players Daniel Nguyen and Andre Dome continue to experience the sights and sounds of Korea, including a stop in Gangnam!  More playing footage included as well from an ITF Futures event in Seoul."
W7tp5ovzJcI,70kg Basim Mansour Vs Micheal McConnel,"http://tuffnupboxing.com.au

PRO-AM Boxing @ Cardiff Panthers 16/5/2009 Produced by Saint Video Productions-
Phone 0410528031"
-xm8_6hd6Uk,"John Cena and AJ Lee kiss to the dismay of Vickie Guerrero: Raw, Nov. 19, 2012",John Cena and AJ Lee lock lips in a kiss seen throughout the entire WWE Universe.
0gMjrJp488M,2008 A&W 300 - PART 2/6,"We continue with our coverage of the 2008 A&W 300 from Barrie Speedway.

We see some of the SEVERAL cautions during the race.  First a HUGE accident that involves:
#39 Dave Whitlock
#12 John Gaunt
#3 Jason Hathaway
#25 Jim Lapcevich
#84 JR Fitzpatrick

Also accidents and spins by:
#84 JF Fitzpatrick
#60 Ron Beauchamp Jr

Then another BIG crash where #95 Anthony Simone spins and #1 Peter Gibbons goes over his hood nearly flipping upside down.

Canadian Tire Series
A&W 300 
Barrie Speedway
June 28th 2008"
ayVSYNbG6Ww,Aalten NK 2007,Aalten 1e manche
g9gALZipoA4,MTB-route Zeddam,De MTB-route van Zeddam. Deze route is ongeveer 26 kilometer lang en loopt door het heuvelachtige Montferland (Bergherbos). Voor Nederlandse begrippen bevat deze route enkele zeer steile en lange beklimmingen en afdalingen. We zijn gestart bij `t Peeske in Beek.
bTnXfeiIw38,Derek Jeter Mix- BECOME A LEGEND- Rise To The Top,"Hey Check out this Nice Highlight mix of Derek Jeter i have put together, it is one of my best i have learned a little more about how to edit and stuff so please check it out and if you like it share like subscribe and comment for how it is or any tips or give support. Thanks. I don't own any of the  clips or music, they belong to the owners in the MLB and other owners no copyright intended.

The Song i used was Drop The World by LiL Wayne featuring Eminem.

Social Media : 
Go Check out and follow if you would like

Twitter: https://twitter.com/DSportsMachine 
Instagram: https://www.instagram.com/didionssportsmachine/ 
FB Page: https://www.facebook.com/DidionsSportsMachine/

Extra Tags: Micheal Jordan Carmelo Anthony Melo Dirk Nowitzki Vince Carter LeBron James LBJ King jumps over John Lucas Milwaukee Bucks 16 points 2 minutes Chicago Bulls Derrick Rose Christmas Day Dragic MVP Ring Championship Finals 2012 Oklahoma City Thunder Kevin Durant Russel Westbrook James Harden Dallas Mavericks Terry 2011 Allen Iverson Crossover Pass Assist Full Court Between Legs Rip Hamilton Toronto Raptors Jeremy Lin Buzzer Beater Game Winner Clutch Shot game-winning tie tying Linsanity story Mix New York Knicks J R Smith Slam Dunk Gary Neal Tracy McGrady 13 points 35 seconds Houston Rockets San Antonio Spurs yao ming Boston Celtics Paul Pierce Ray Alley Three Point Record Three 3 pointer Rajon Rondo Cleveland Cavaliers Orlando Magic Dwight Howard Superman trade to lakers press conference impersonation terrence ross matt bonner james white kyrie irving kenneth faried novak curry george lillard jeremy evans eric bledsoe Brandon Roy is back Top 10 ten plays amazing sick great all time history behind the back ball fake utah jazz Allstar Game Weekend Contest Skill Challange Scottie Pippen Circus Shot Dwyane Wade Varejao Chris Bosh Blake Griffin over Perkins car kia year season preseason Alley Oop Chris Paul cp3 LA Los Angeles Clippers Lakers Kobe Bryant black mamba movie with no regard for human live unreal best all full highlights highlight torn acl injury practice training full contact news article new block steal timeout Julius Erving Charles Barkley Kenny Smith behind the backboard Layup Recap nbatv nba.com Olympics olympic games London USA Record Nigeria Basketball USAB Dream Team Larry Bird Magic Johnson Joe Deron Williams Kevin Love rebounds Anthony Davis Tyson Chandler Shaq Shaquille oneal o'neal funny dance off gangsta move on MJ no look shrug shoulders switches changes hands air legendary legend OT overtime the best ever vs on at win block comeback game 2 incredible monster jam emotional speech moments jason kidd terry live TV ESPN TNT announcers mike breen kevin harlan sport training trick Rookie Kyrie Irving Cavs Nate Robinson Madison Square Garden Lockout triple double 30-30 nba2k11 nba2k12 nba2k13 soundtrack KLove DWade Flash DRose Josh Smith posterizes Poster Serge Ibaka 360 Tomahawk Floater Step-Back Fadeaway reverse head at rim basket rack Baron Davis Kirilenko HD HQ final Seconds and1 one music epic hoop mixtape practice quarter Mo Williams Indiana Pacers Gerald Green Windmill Eric Bledsoe Iguodala Metta World Peace Ron Artest elbow Tony Allen Ben Gordon Interview Postgame Press Conference Jamal Crawford Playoffs Finals Celebration Phantom Cam Manu Ginobili Tim Duncan Tony Parker Andre Iguodala Gasol Steve Nash Javale McGee Washington Wizards Bloopers Shannon Brown New Jersey Brooklyn Nets Jay Z Jay-Z Career Delonte West Jameer Nelson Denver Nuggets Sacramento Kings Phoenix Suns Golden State Warriors Philadelphia 76ers Minnesota Timberwolves Beasly Charlotte Bobcats Atlanta Hawks javale mcgee shaqtin a fool funny blooper bloopers fun harrison barnes pekovic ball fake ankle breaker dunks 2013."
V9-zX1qAeHE,60a sagra del pesce di Muralto.mp4,Gara di pesca con la barca a traino alla regina del lago.
04RKeKkEbJs,Obras Arena Corinthians 03042012 Parte 03,Obras Arena Corinthians 03042012 Parte 03
cEhlvfgZKE4,Laura Bechtolsheimer & Mistral Hojris GP Freestyle CDI5* Hickstead,"Laura Bechtolsheimer & Mistral Hojris GP Freestyle CDI5* on July 26, 09. ECOGOLD was there to support Ashley Holzer who rides in our Frictionless pads. Visit www.ecogold.ca for more information."
fIdDv-H9G58,Moldova U-21 - Romania U-21 0-3 6.02.2013,Moldova U-21 - Romania U-21 0-3 6.02.2013
1fugfqhcCUY,Ice Fishing Tackle: 100 subs,Hey guys this is a quick 100 subscribers video showing you how I organize my ice fishing tackle
JrAwI_VTskc,Insiden Panas Paroi (21hb Jan 2012),"Punca dan insiden panas yang berlaku dihujung babak pertama perlawanan LS2012 antara Negeri Sembilan (1) mln KL Felda United FC (0) di Stadium Tuanku Abdul Rahman Paroi pada 21hb Januari 2012
Rakaman dan Suntingan oleh: Pakcu My @ Pakcu Video
http://pakcumy.blogspot.com"
iNuZ0_gzyJw,Milan's hero(colonna sonora gladiatore),Le magie di un fuoriclasse
yEtDy73G2SU,PROJECT TRO7AN - Barkley's Breakdown - Arizona,"SUBSCRIBE to support USC Football: http://bit.ly/SjpuRl

Get USC game tickets: GetTrojanTix.com 

Download the Project Tro7an App for free: 
iPhone: http://bit.ly/Q6Vx7B
Android: http://bit.ly/UtpEaX

USCAthletics is bringing a new segment to YouTube - Barkley's Breakdown. Once a week USC's Heisman hopeful Matt Barkley will be stopping by the studio to discuss game footage from the previous week.

USCAthletics is your Trojan sports guide, bringing you new videos from this week's trending sports. 

For more...

Follow @MattBarkley on Twitter: http://bit.ly/TwvJZ8 

And get all the latest USCAthletics updates here:

Facebook: http://on.fb.me/P1Kbkm
Twitter: http://bit.ly/NPbDG2
Tencent: http://bit.ly/S3k8Kn
Pinterest: http://bit.ly/UEvFWH
Gameday App: http://bit.ly/UEvT01
Whosay: http://bit.ly/URuyRX
Google+: http://bit.ly/QweBiU"
Zi-u9GlXyaQ,Roseburg Indoor Kart Racing 500 open Heat,Kyles first time in the new kart #1. starts in 4th in the second row outside and finishes 2nd.
iJqTvkDRn4c,Abu 5500 & 6500 PMR Super mono mag step by step installation  for Abu flat sided reels,"PMR Super mono mag conversion for Abu flat sided reels. Multi colour choice of Knobs and choice of right or left hand thread. This kit will also fit some Penn, Shimano, Greys, Daiwa, Akios & Avet reels."
lsfzXElq_iY,Asics Gel Resolution 3 Mens Shoe Review,Available here: http://www.tennis-warehouse.com/Asics_Gel_Resolution_3_BlackYellow/descpageMSASICS-AMGR3BY.html
gQRhYgFo4UY,motoball 250 novice, 
GRIzYQR3tHE,VIRADA ESPORTIVA 2011 - Bboy & Skate,"BBOY ARANHA TRAXART 2011
CHAVERINHO GLOBE SHOES 2011
BBOY BINHO BLUNT05
SKATE NO MUSEU VIRADA ESPORTIVA 2011"
GsjQ-8GrjCA,Waimea Bay - Pipe Huge WNW Swell 1.30.12,"WNW Swell pound Oahu's North Shore. 
Waimea Bay - Pipe footage.

Photo gallery of this day on surfshooterhawaii's website... google it."
0JFb7MwQy8M,"AS.FAR - fus | 02/06/2013 ""1/8 finale bis CAF""","https://www.facebook.com/uar2005/
#UAR2005"
fh3rkUxCQOo,Newell's-Central! Duelo de hinchadas!,"Esta es la fiesta q se vive en la esquina de Forest y Brasil, hinchas de los dos equipos se juntan antes de ir a la cancha para festejar la alegria y la pasion por sus equipos, sin violencia y con mucha fiesta!"
NlDfj9A1oWk,Alla Spepnova & Budda | Dressage Horse For sale,"Ukrainian Riding Horse. 
Dressage - Intermediate I, II., and Jumping - 140.
Horse for sale - Budda (mare)
Height: 167 (cm)
Born in: 2002"
BaPUZmxPe9o,PrimeTyme Athletics Nighthawks,Jamfest Supernationals 2010 - 2011... 5th Place... PT.. Day 2... Senior Large Limited Coed Level 5
wgsmSNuPYQ4,It's A Beautiful Thing to Handle - Montage,New Plymouth skaters doin' their thang
SgDf7OFwJSc,Butler Community College VS. Navarro,Slide show of Butler vs. Navarro
HF2M-jOIJck,Alabama Crimson Tide We Takin Over,alabama crimson tide were takin over college football after all we have 13 oh wait 14 oh wait again 15!! National Championships and the most conference championships from the best and toughest confernce in the nation SEC!!!!! ROLLTIDE!!
jKzAk-AiwSI,K2 z dnia 20.07.2012 - Polski Himalaizm Zimowy,K2 z dnia 20.07.2012 - Polski Himalaizm Zimowy
rSuEujNPgmc,Today we are totally stoked -- we broke a world record!,"We are the first people who reached the international dateline by kiteboard in the direction Alaska to Russia. 

We are also the fastest who achieved this approximately 70 kilometre distance with speeds of up to 40km/h without using a motor engine -- only using the power of the wind and our body. 

When we started our 3rd attempt the conditions worked perfectly for us -- but as usual in the Bering Strait the weather changed from one extreme to the other junst in seconds -- to heavy fog, waves, super gusty winds and currents from 3 different directions. 
Check out the movie of our successful attempt. We are really proud of what we have accomplished."
b3zEv1lRaaY,2007 Syracuse Men's Basketball,CitrusTV's look back at the 2007 Syracuse Men's Basketball season: Pictures set to music.
E-c-cySUeOc,"Tada Sensei Aikido at Kumano Sacred Forest, Revista Katana","Tada Sensei Aikido Exhibition at Kumano Sacred Forest. 10th International Aikido Congress, Revista Katana"
w9ThirjYaOQ,East vs. Natrona - 4A Football State Championship 11/16/13,East vs. Natrona - 4A Football State Championship 11/16/13
qW99OKcXwY0,tfc sedan,"Toutes les videos sur
http://TFC.wifeo.com"
GOnwILmpGhY,"Sports Acro WC 2012 (USA) - Great Britain, Men's Group - Walker,Heskett,Evison,Hurst","Did you like the floor music?

Then visit our new website at http://tunegym.com for Sports Acrobatics, Artistic and Rhythmic Gymnastics Floor Music!"
ECuLpx6Ap3Q,OHVALE GP-0 IN PISTA ALLE CAVE ON BOARD 2 DNA RACING,Riprese a Claudio Pellizzon
Pt6BDEY-EyQ,Josh Ferguson (Football Recruiting Video),"Josh Ferguson (Football Recruiting Video)


Do You Have What It Takes to Play College Athletics?
Visit: http://www.ncsasports.org/ or call 888-579-6272 to find out!"
YA0dKiq7BA8,Wisconsin Greco State 2011,Zach Durante  Greco State Wrestling tournament 2011
JN1GCQeE4Bc,flatland groundforce day1 part 1,flatland competition at suntec ( singapore )
y6cIX8UA1uk,Wanker fish,"the illusive wankerfish, only catchable on 1 killer imitation lure. this fish has been known to feed between 1 and 10 hours uninterrupted. main diets consists of mid strength beer, and occasionally a sour mash bourbon, mixed with cola. can be located in back patio areas(consistently if u brew your own beer), small town hotels, and isolated watering holes. great sportfish, spike and poison free, very slippery to handle particuly around the head area. DO NOT EAT!!! 
ps sorry about the audio quality"
JSftaEqH_Y4,"Real Deal - Best Trick Contest (October 30, 2011)","Film & Edit Adrian Ponce - Manager www.belgiumskatemedia.com
Follow https://www.facebook.com/belgiumskatemediacom
& Like https://www.facebook.com/belgiumskatemedia
Alternative reproduction: http://vimeo.com/31695295
Watch in HD... Real Deal Mortsel - Best Trick Contest (October 30, 2011) in Meihof, Edegem."
Xz4cdfsqFg8,Steven Gerrard frustrated by 'quarter-final hoodoo',"Following the defeat to Italy, the England captain says he has been left in a 
  zone of ""frustration and disappointment"" but promises to keeping playing 
  international football."
EHUb2hkEe60,Tracy McGrady 2004: 37 points vs Los Angeles Lakers (Part 1),"Tracy McGrady starts off the game getting pretty much anything he wants vs vet Rick Fox, but later in the first half Kobe Bryant begins to guard him, and things get that much harder. Tracy scores 21 points in the first half.

Boxscore: http://www.basketball-reference.com/boxscores/LAL20040315.html"
JoKpAyG0Mgc,Westview Wolverines 2008 Football,A glimpse at some of the action this past season with the Westview Wolverines
5zf1f8H-2UA,Altona 93- SV Henstedt-Rhen,"24. Spieltag Oberliga Nord (16.03.08)

Altona 93- SV Henstedt-Rhen 3:0 (3:0)"
IjA3Lo2xwfs,"River Front Grand Prix - THE RFGP  Fort Smith, Arkansas","The River Front Grand Prix is THE off-road racing event in Arkansas and has been held each year on the weekend after Thanksgiving since 1995!  Atv, Side by side (utv) and motorcycle racing at its best!  Thousands in prizes and awards!  Racing for all ages!  www.rfgp.com 

2014 -20th Annual RFGP"
EcVv5HwVCTE,"Tamas Lorincz (HUN) - Kim Hyeon-Woo (KOR) ,66kg,final.","Olympic games - London 2012, Final."
JMgGV5tZk1E,A jet-powered Stryker foamy,"Lots of people have fitted they humble Stryker with ever-more powerful electric motors and increasingly larger Lipo packs but if you really want the ultimate (and most expensive) one, you've got to fit a really pricy micro-turbine and make it a jet."
