Video Id,Title,Description
yyNyGmZG4p4,Sutherland Brothers - On The Rocks ( + lyrics 1979),"Written by Gavin. The 'B' side of Easy Come, Easy Go. http://www.youtube.com/watch?v=P2Ni4XnMec8
Taken from the album 'When The Night Comes Down' produced by Glenn Spreen. No copyright infringement is intended, just sharing one of the best singer songwriting bands ever to come out of the 70s' and uploaded by request.

Sutherland Brothers and Quiver Revisited
The Sutherland Brothers Band debut album from 1971 was played over and over again in my Central London bed-sit on my Ultra record player. They played live at the Marquee in those days when I became a fan and at that time the band comprised of Iain and Gavin on vocals, steel, piano and harmonica with Kim Ludman on bass and Neil Hopwood on drums. Produced by the brilliant Muff Winwood, ten of the eleven tracks were written by Gavin and only one by Iain. That one track, however, was the lead off track, half vocal, half instrumental, 'The Pie' which featured so heavily on Radio Luxembourg (medium wave 208) at the time and should have been a much bigger hit than it ever was.

Originally on Island, this folk/rock album, had nearly all their albums re-released CD by Sony Rewind between 1998/2000, the Best of in 2002, When The Night Comes Down in 2005 with the final missing CD Down To Earth, released in 2009 by Lemon Records.

Their follow-up 'LIFEBOAT' album in 1972 was in my opinion overall a stronger set, originally did not include Gavin's most famous written song 'Sailing' which of course became a huge hit for Rod Stewart. In the USA the album was released later under the SBQ banner and had a different line up of tracks. So annoying to real fans like me.

In 1973 Tim Renwick's band Quiver joined forces and his brilliant guitar playing and Peter Wood's keyboards gave the band a welcome added dimension which is clearly heard on the 'DREAM KID' album which I bought in March 1974 (unsure of actual release date). Most of the songwriting was shared on future albums and 'BEAT OF THE STREET' the fourth and last and great album on Island released November 1974.

Dates for the SBQ albums on CBS are as follows :-

REACH FOR THE SKY 7/11/75 (included Arms Of Mary, their only top 10 hit)
SLIPSTREAM 17/9/76 (their weakest album in my opinion)
DOWN TO EARTH 2/9/77 (includes the brilliant Where Lies You Soul)
WHEN THE NIGHT COMES DOWN 25/5/79 (Suths only)

A couple of vinyl compilation budget LP's also were released during this time.

Iain Sutherland had 2 solo albums released on Avatar and Metronome and are both highly recommended. 'Mixed Emotions'was released in 1983 and Fandango (on cover) or Learning To Dance (on LP) released in 1985 with both Gavin and Tim featuring. Gavin also had a solo album 'Beat of My Heart' in 1982. As far as I am aware none of these 3 albums were re-issued from vinyl to CD. Gavin has also had a more recent album release on the Corazong label in 2000 with the acoustic 'Diamonds and Gold' and is still making music in 2008 with The Deal, check him out on myspace :-
http://www.myspace.com/gavsutherland

More Sutherland Brothers at this link :-
http://www.youtube.com/user/DreamKid32July?feature=mhee"
kxx3x6t1-xY,"Jeff Loomis guitar clinic,Prague- Sacristy","Jeff Loomis guitar clinic,Prague 30.4 2010
He is awesome!!!!:o)
Excuse the shaking :-P

Enjoy!"
yiY5UcZzZc4,Back In the day - Megadeth (Cover),"Subscribe if you liked this video please! ^^

Me and my brother playing a song from megadeth called Back in the day. Enjoy! =D"
V_KO62mn2nQ,"Paramore - crushcrushcrush (Belo Horizonte, 17/02/2011)", 
YbB_zrfjuCs,"The Beatles ""Strawberry Fields Forever"" Drums Cover",It is a great song. Simply fantastic drumming!
jI4tHITCGeM,Feliz Navidad by DaVida band - Song 7/12,"Feliz Navidad is a cover by DaVida band. This is the seventh of twelve Christmas songs.

DaVida band is composed of four sisters: Elena, Mariah, Michaela, and Olivia Guerrero. They write and arrange all of their own music. All their music is dedicated to the LORD ALMIGHTY."
JYneaCF7QX0,Knuckles' Chaotix Music - #05 Midnight Greenhouse,"Recorded from Knuckles Chaotix
Music: Midnight Greenhouse
Level: Botanic Base"
4zEPZj_NJK0,Box Of Light - The Island [Official Video],"BUY THE ISLAND HERE:  https://itunes.apple.com/gb/album/the-island-single/id897173704

Thanks to Eli Warne for helping us shoot this, and to Jason Baldock at Old School Studios for recording this track.

Merchandise available at: http://boxoflight.bigcartel.com/
Follow us on Facebook: https://www.facebook.com/pages/Box-of-Light/139147549582926?ref=hl
Instagram: @Boxoflightband
Twitter: @Boxoflightuk"
8Cn6NH7j264,THE RIDICULOUS  FI-LO feat THIRSTIN HOWL THE 3RD,"DIRECTED BY JOKES & THIRSTIN HOWL THE 3RD
SHOT BY LEMUEL RUIZ AND SPECIAL GRAPHICS BY SUCRE REYES.
SONG IS OFF THE FI-LO ""KEEP OUT OF REACH OF CHILDREN"" LP
BEAT PRODUCED BY ANGER BANGERS
VIDEO SHOT IN BROOKLYN NY AND OUTTER SPACE..
THIS VIDEO ALSO APPEARS IN THE ""BIG CUZIN'S PAYBACK"" MOVIE STARRING BIG CUZIN AND THIRSTIN HOWL THE 3RD."
WWVNdPcsPD4,Super Mario Bros 3 - Lullaby - Raisi K.,"Here's my gift to all you insomniacs out there.. lol

- Raisi K."
jNjgdaUWxRQ,Avril Lavigne - Hot (live @ Dancing With The Stars), 
yxdHSIma97M,Top 10: 80's Best Music Videos,"Michael Jackson, Madonna, Cyndi Lauper and more...





Tags:
80s videos
80s videos music hits
80s music video hits
madonna best videos
michael jackson best videos
madonna best music videos
michael jackson music best videos
cyndi lauper videos
top 80s love songs
top 80s videos
top 80s songs of all time playlist"
dDBbyjdqs6s,Ernie Haase & SSQ + Gaither Vocal Band - America Medley,America Medley from the Together video is a beautiful patriotic tribute
r47K0DH38wg,Carve Dat 'Possum,"Clarke Buehling plays early ""minstrel"" banjo.  ""Carve Dat 'Possum"" was written by Sam Lucas, arranged by A. Baur in ""College Songs for Banjo,"" 1888."
4zEg5_tHxyo,Paul McCartney & Steve Wonder  - Ebony and Ivory,"My fingerstyle arrangement of "" Ebony and Ivory "" by  Paul McCartney & Steve Wonder
http://www.essetipicks.com/
http://www.g7th.com/
http://www.facebook.com/#!/pages/Gian-Piero-Ferrini-Solo-Fingerstyle-Guitarist/144678139022577"
T6bDLzYMcSU,Zebrahead-His world w. lyrics,"Zebrahead His World
I do not own Zebrahead
I do not own sega or sonic
I do not own this song"
TofP5gpXcRA,Foals - Miami at Heineken Opener Festival 2011,"Foals - Miami
Poland, Heineken Opener Festival 01.07.2011"
C9DMZlNaYTI,Tongue Fu - The Tongue Fu,"Performed Jan 11, 2013 at This Ain't Hollywood in Hamilton, Ontario. Tongue fu is:
Lou Molinaro, Gord Lewis, Peter Arseneault, Gene Champagne, Dave Elley, and Greg Brisco."
Npu7CWJNg6A,"All Day Everyday - ""Ariel Joyce"" Music Video","https://www.facebook.com/alldayeverydaymusic

The first video release by ""All Day Everyday"" for their first single, Ariel Joyce."
IKiDyKWVRJw,SUNKEN CITY - PRESSURE,"Video for our single ""Pressure""  by Sunken City.  Directed by Greg Lazcano with Wood Works Media.


Buy It Now!
iTunes - http://bit.ly/MlYnFd

http://www.sunkencity.biz/Lyrics/Pressure.html

http://www.facebook.com/sunkencity
http://www.facebook.com/WoodWorksMedia
http://woodworksmedia.tumblr.com/
Follow on twitter : @Greglazcano    @sunkencitymusic  

http://www.facebook.com/TimelineGalleryTattoo"
xvqr7LNZeEs,Turn it Up Yamapi, 
LxPCx6aPEq8,"Coyote Oldman Flute & Hang player Randy Granger, Native Rhythms Fest, Florida","Michael Graham Allen aka Coyote Oldman on experimental flute and Randy Granger on Hang. Recorded at the 2009 Native Rhythms Festival in Melbourne, FL. They are both scheduled to perform again in 2010 as well as at the 2010 INAFA Conference in Eu Claire, WI.

Enjoy
Thanks for watching and for your comments."
02svmezC3ro,"NEW HARMONICA BLUES LICKS, on the X-Reed MB30",The 10 extra bends on the X-Reed MB30 give exciting possibilities for new and cool ways to play the Blues! Brendan Power Tabs out his MB30 Blues solo so you can learn them note-for-note.
PUdI40H9cMA,"My So Called Band - ""Jump"" (Kris Kross)","Sam Smith rocking the mic and backwards clothing. The 5 Spot, Nashville, TN. Dec 31, 2009."
LkdgVZ232rk,Cold Chisel .....Forever Now .....live at Shellys N.S.W. 2010,chisel and fans singing forever now at shellys nsw october 2010.
zsIv1NlfYak,Amanda Mair Doubt - LIVE - Debaser 17 mars 2012, 
LIDxny2PQpo,rl ciclope,apos 2:38 de alegria surgem asconsequencias...
5AHB9IAkFPw,OSCARS 2013 - BEST SONG NOMINEES,"OSCARS 2013 - BEST SONG NOMINEES

Alone not yet alone - ""Alone not yet alone""
Despicable me 2 - ""Happy""
Frozen - ""Let it go"" (NOT INCLUDED, CENSORED) https://www.youtube.com/watch?v=kHue-HaXXzg
Her - ""The moon song""
Mandela, long walk to freedom - ""Ordinary love"" (NOT INCLUDED, CENSORED) https://www.youtube.com/watch?v=XC3ahd6Di3M&list=FL1LLwSUDJwkVIYSNnfQEaTg"
tmacKtJ7Wyg,Ricky Martin,Video ricky martin live drop it on me desfile victoria secret
WTlJM0I4OAY,"Paramore - ""Ignorance"" and intro @ Sydney Entertainment Centre, 15/10/10 [HD]","Paramore - ""Ignorance"" and intro @ Sydney Entertainment Centre, 15/10/10 [HD]. Sneak peak behind the curtain before the band goes on"
bV1qc2LQEgM,"Fleetwood Mac ""You Make Loving Fun"" Live Toronto February 3 2015","Fleetwood Mac ""You Make Loving Fun"" live at the Air Canada Center in Toronto Ontario Canada. February 3rd 2015."
xM9e9KOxmQc,The Collective - Last Christmas - Optus Carols for a Cause 10/12/12,The Collective performing Last Christmas at the Sydney Optus Carols for a Cause 10/12/12
Pq5_9E0Crqs,Crimen Sollicitationis - SKA-P | REVOLUTION FEST 2013,"se acabo: http://www.youtube.com/watch?v=Yoz3gPnOpe0
AH  pues se que nada que ver con videojuegos pero les recuerdo que el canal lo tengo para tener un recuerdo de mi juventud y no para otra cosa :)
En donde les da la opcion de graficos bajo el video esta en 360 ponganlo en 720 para que se vea mejor
Suscribete! Dale me gusta y favoritos.
Sigueme en Twitter: @PS3DRUMER 
(Sugerencias, comentarios y videos que deseen ver gameplays, guias de videojuegos en especifico)
____________________________________________________________

Un agradecimiento especial a mi amigo David por apoyarme y alentarme en esto."
2lsegJJR-PM,Levante e le Effemeridi - TROPPODIVA,"Il video ufficiale del primo singolo di ""Levante e le Effemeridi"". Etichetta A&A Recordings - Atollo Records. http://www.levanteofficial.it"
j2Ak567CGYs,Lucky Bones at The Bastrop Opera House,A live recording of Eamonn and Peter from Lucky bones performing Someone's Son at The Bastrop Opera House Texas
lZPDDhOimZM,Twilight Time - Earl Bostic - 1960's   1963  Rek-O-kut  N-34-H turntable S-320 tonearm,"A direct to camcorder video. Twilight Time by Earl Bostic , a nice instrumental version of this song played on a Rek O Kut turntable from the original King 33rpm LP.  King records always impressed  me as being more of a budget label.  This LP has a sub-sonic rumble noticeable at the beginning if you have a sub-woofer.  At the end of the song just a second  before I push the reject button you can hear the rumble vanish.  The track also begins a little over-modulated then levels off to more normal.  Some of the tracks sound a little distorted, others no highs, and some sound OK, like the first track I uplaoded. It is not stereo, but one channel is louder than the other on some tracks.  I have another Earl Bostic King Lp that had a scratching sound, I tried to clean what looked like a white substance off the Lp, and after further checking it was the vinyl coming off the white inner material the Lp was made of.  King LPs are not made of all vinyl  like most LPs, they have a vinyl coating over a white material, something I hadn't seen before."
F4p5NT8Yuak,The Nutcracker... In About Three Minutes,"Hey Guys we were on a trip today with choir (5th , 6th, 7th, and 8th) and band and I got my mom to tape This and Et En Terra Pax This song was my favorite song to sing because it was a challenge for me to lear and I even had to go onto youtube and try to find a video and sing along to it so when I finally learned all of the words I was really happy! And I hope you enjoy :)
Merry Christmas and Happy Holidays!"
qqxRBbC_U44,Coone- S.B.F.U [KnockOut 2014 DJ Tool],"the most awsome song of Knockout! S.B.F.U!

Soundcloud: https://soundcloud.com/rnergizedj

Like my new Facebook page: https://www.facebook.com/rnergizedj"
o6xmlx2WjQ8,"THIS IS MY SONG, ROMANTIC PIANO BACKGROUND INSTRUMENTAL","INTERPRETATION AND MUSICAL ARRANGEMENTS PERFORMED BY THE PIANIST MAXIMO SPODEK, COMPOSED BY CHARLIE CHAPLIN"
D5OgjDi9A54,911 - The Greatest Hits and A Little Bit More Album - 05/14: Private Number [Audio] (1999),"Track 5 from The Greatest Hits and A Little Bit More - Private Number (Feat. Natalie)

Find out more about 911 & keep up to date on the latest 911 news by:
* Visiting our website at www.911official.com
* Liking our Facebook page at www.facebook.com/theofficial911
* Following us on Twitter @911official, @MrLeeBrennan, @MrSpikeDawbarn & @JimmyConstable

Official merchandise available via www.root1.com/911"
Xf0lxDe-MiI,Caramelo- Pablo Alboran - Cafe Massai 03/05/2011,"Concierto de Pablo Alboran en el Cafe Massai de Villalba el 4/05/2011.
Hay algun corte de audio de unos segundos (lo siento!!!)
Un concierto maravilloso y super cercano!!!"
oDazHww4Y6k,DJ Greco L.A.T.,Estas son las Consecuencias de DJ GRECO L.A.T. en las Secuencias
AmSG_vYwUlA,CHANGE FOR THE BETTER - JOURNEY 2008,JOURNEY REVELATION 2008 ALBUM WITH ARNEL PINEDA
pU96rDeUNRg,Jimmy Blair Accordion Orchestra  Final Countdown, 
W17Dk7X-Q9U,PINK FLOYD RUN LIKE HELL COVER GUITAR SHERM911.wmv,"Thanks goes to GuitarBT.com for the great backing track.  I always thought the main chords die out too fast in this so I added verbzilla's effects to get them to ring longer.  I guess I'm ""Gilmourized"" again due to just watching the DVD of his solo group live at the Royal Albert Hall. (this song isn't played unfortunately).  Great concert though.  Shine On You Crazy Diamond is insane.  More mellow than the original but superbly done."
dAkVw3sKkYk,Charlie Kernkamp drum solo,Hope you like it!
IvmOBqXbXt0,MOTLEY CRUE Home Sweet Home CORBIN KY,Excert from the May 16th show in Corbin KY -  Home Sweet Home Oncore Performance
YWLa7NX72EM,Boyzone - Gave It All Away  (live)  - Nottingham Arena 3/3/11,"Playing on Ronans Birthday, Boyzone give another special performance"
GqY2RjbEeJM,The Black Keys-Lonely Boy (The Split Strings Cover)(Full Band),Our first ever performance
0e_2SzHd04Y,"120721 Yeosu Expo SUPER JUNOR Sexy,Free&Single Focus Yesung","120721 Yeosu Expo SUPER JUNOR Sexy,Free&Single Focus Yesung"
jC_CFkkSvuA,"Pink Floyd ""Time"" - The Australian Pink Floyd Live-Show 2014 (HD)",Time - Live-Concert with The Australian Pink Floyd Live Show 2014 - SAP Arena Mannheim - HD
fqwxnsYqMDI,Hang in Balance - Edinburgh Fringe Festival 2011 - #5,"Hang in Balance presentation on Aug 28th at Edinburgh International Fringe Festival 2011.

Daniel Waples - Hang
Flavio Lopez - Violin

www.HangInBalance.com

Footage by Mauricio Mirabetti - Sao Paulo - Brazil"
IpRggy_nm8A,Solstice (Randall Thompson),"Lenoir-Rhyne Youth Chorus
Chamber Singers
Florence Jowers, Director
Freda Herrell, piano
November 30, 2010"
